TxID,Item
2669,Coffee
2669,Bread
2669,Butter
2669,Tea
2670,Butter
2670,Tea
2670,Jam
2671,Bread
2671,Tea
2671,Jam
2672,Coffee
2672,Bread
2672,Butter
2672,Jam
2673,Coffee
2674,Coffee
2674,Bread
2674,Tea
2675,Coffee
2675,Butter
2676,Butter
2676,Tea
2676,Jam
2677,Bread
2677,Tea
2677,Jam
2678,Bread
2678,Tea
2678,Jam
2679,Bread
2679,Tea
2680,Jam
2681,Coffee
2681,Bread
2681,Butter
2682,Bread
2682,Jam
2683,Coffee
2684,Jam
2685,Bread
2685,Tea
2686,Bread
2686,Tea
2687,Bread
2687,Butter
2688,Tea
2689,Coffee
2689,Butter
2690,Coffee
2690,Bread
2690,Tea
2691,Bread
2691,Tea
2691,Jam
2692,Coffee
2692,Jam
2693,Bread
2693,Jam
2694,Coffee
2694,Butter
2695,Coffee
2695,Bread
2695,Butter
2696,Tea
2696,Jam
2697,Bread
2697,Tea
2697,Jam
2698,Butter
2699,Coffee
2699,Bread
2699,Butter
2699,Tea
2700,Coffee
2700,Bread
2700,Butter
2701,Coffee
2701,Butter
2702,Tea
2702,Jam
2703,Bread
2703,Tea
2703,Jam
2704,Tea
2705,Bread
2705,Butter
2706,Coffee
2706,Butter
2707,Bread
2707,Butter
2708,Coffee
2709,Coffee
2709,Bread
2710,Bread
2710,Tea
2710,Jam
2711,Bread
2711,Tea
2712,Coffee
2712,Butter
2713,Coffee
2713,Bread
2713,Butter
2714,Tea
2714,Jam
2715,Bread
2715,Jam
2716,Tea
2717,Jam
2718,Bread
2718,Tea
2718,Jam
2719,Coffee
2719,Bread
2719,Butter
2720,Bread
2720,Tea
2720,Jam
2721,Coffee
2721,Butter
2722,Coffee
2722,Butter
2723,Coffee
2723,Butter
2724,Butter
2725,Bread
2725,Tea
2726,Tea
2727,Butter
2728,Coffee
2728,Butter
2729,Coffee
2729,Bread
2729,Butter
2730,Coffee
2730,Butter
2731,Bread
2731,Tea
2731,Jam
2732,Coffee
2732,Bread
2732,Butter
2733,Coffee
2733,Bread
2733,Butter
2734,Bread
2734,Butter
2734,Jam
2735,Coffee
2735,Butter
2736,Bread
2736,Jam
2737,Bread
2737,Jam
2738,Coffee
2738,Bread
2738,Tea
2738,Jam
2739,Coffee
2739,Bread
2739,Butter
2740,Tea
2740,Jam
2741,Coffee
2741,Bread
2741,Butter
2742,Coffee
2742,Butter
2743,Coffee
2743,Butter
2744,Bread
2744,Tea
2744,Jam
2745,Coffee
2745,Butter
2746,Coffee
2746,Bread
2746,Butter
2747,Bread
2748,Coffee
2748,Bread
2748,Butter
2748,Jam
2749,Coffee
2749,Bread
2749,Butter
2750,Coffee
2750,Butter
2751,Coffee
2751,Butter
2752,Coffee
2752,Bread
2752,Butter
2753,Tea
2753,Jam
2754,Bread
2754,Tea
2754,Jam
2755,Coffee
2755,Bread
2755,Butter
2756,Bread
2756,Butter
2757,Coffee
2757,Butter
2758,Butter
2759,Bread
2759,Tea
2760,Bread
2760,Tea
2760,Jam
2761,Butter
2761,Tea
2762,Tea
2762,Jam
2763,Coffee
2763,Bread
2763,Jam
2764,Coffee
2764,Bread
2764,Butter
2765,Tea
2765,Jam
2766,Bread
2766,Butter
2767,Coffee
2767,Bread
2767,Butter
2768,Bread
2768,Tea
2768,Jam
2769,Coffee
2769,Butter
2770,Coffee
2770,Butter
2771,Bread
2771,Tea
2771,Jam
2772,Tea
2772,Jam
2773,Bread
2773,Tea
2773,Jam
2774,Coffee
2775,Bread
2775,Jam
2776,Tea
2776,Jam
2777,Coffee
2777,Butter
2778,Coffee
2778,Bread
2779,Coffee
2779,Bread
2779,Butter
2780,Bread
2780,Tea
2780,Jam
2781,Coffee
2781,Bread
2781,Butter
2782,Coffee
2782,Bread
2782,Tea
2782,Jam
2783,Coffee
2784,Coffee
2784,Bread
2785,Tea
2786,Bread
2786,Tea
2786,Jam
2787,Coffee
2787,Butter
2788,Coffee
2788,Bread
2789,Coffee
2789,Bread
2789,Butter
2790,Coffee
2790,Bread
2790,Butter
2791,Tea
2791,Jam
2792,Bread
2792,Tea
2792,Jam
2793,Tea
2793,Jam
2794,Coffee
2794,Bread
2794,Butter
2795,Coffee
2795,Butter
2796,Coffee
2796,Bread
2796,Butter
2797,Coffee
2797,Bread
2797,Tea
2797,Jam
2798,Bread
2798,Jam
2799,Coffee
2799,Butter
2800,Tea
2800,Jam
2801,Coffee
2801,Tea
2801,Jam
2802,Coffee
2803,Bread
2803,Butter
2804,Coffee
2804,Butter
2805,Coffee
2805,Butter
2806,Coffee
2806,Bread
2806,Butter
2807,Coffee
2807,Butter
2808,Tea
2808,Jam
2809,Coffee
2809,Bread
2809,Butter
2809,Tea
2810,Coffee
2810,Bread
2810,Butter
2811,Coffee
2811,Bread
2811,Butter
2812,Tea
2813,Coffee
2813,Butter
2814,Coffee
2814,Butter
2815,Coffee
2815,Butter
2816,Tea
2816,Jam
2817,Tea
2817,Jam
2818,Coffee
2818,Bread
2818,Butter
2819,Coffee
2819,Tea
2820,Tea
2820,Jam
2821,Bread
2821,Tea
2821,Jam
2822,Coffee
2822,Bread
2822,Butter
2823,Coffee
2823,Bread
2823,Butter
2824,Tea
2824,Jam
2825,Coffee
2825,Butter
2826,Bread
2827,Coffee
2828,Tea
2828,Jam
2829,Coffee
2829,Butter
2830,Coffee
2830,Butter
2831,Tea
2831,Jam
2832,Bread
2832,Jam
2833,Butter
2834,Tea
2835,Coffee
2835,Bread
2835,Butter
2835,Jam
2836,Tea
2836,Jam
2837,Tea
2837,Jam
2838,Bread
2838,Tea
2839,Coffee
2840,Jam
2841,Bread
2842,Coffee
2842,Butter
2843,Coffee
2843,Bread
2843,Butter
2844,Bread
2844,Tea
2844,Jam
2845,Coffee
2845,Butter
2846,Coffee
2846,Butter
2847,Bread
2847,Tea
2847,Jam
2848,Bread
2848,Butter
2849,Coffee
2849,Bread
2849,Butter
2850,Tea
2850,Jam
2851,Coffee
2851,Bread
2851,Butter
2852,Tea
2852,Jam
2853,Coffee
2853,Bread
2853,Butter
2854,Tea
2854,Jam
2855,Bread
2855,Tea
2856,Bread
2856,Tea
2856,Jam
2857,Bread
2857,Tea
2857,Jam
2858,Coffee
2858,Butter
2859,Coffee
2859,Bread
2859,Butter
2859,Jam
2860,Coffee
2860,Butter
2861,Coffee
2861,Tea
2862,Tea
2862,Jam
2863,Jam
2864,Coffee
2864,Butter
2865,Coffee
2865,Bread
2865,Butter
2866,Coffee
2867,Coffee
2867,Bread
2868,Coffee
2868,Bread
2868,Butter
2869,Coffee
2869,Bread
2869,Butter
2870,Bread
2870,Butter
2870,Jam
2871,Coffee
2871,Bread
2871,Butter
2872,Tea
2872,Jam
2873,Coffee
2873,Butter
2873,Jam
2874,Tea
2874,Jam
2875,Coffee
2875,Bread
2875,Butter
2876,Tea
2876,Jam
2877,Coffee
2877,Butter
2878,Bread
2878,Tea
2879,Coffee
2879,Bread
2879,Butter
2880,Bread
2880,Tea
2881,Coffee
2881,Butter
2882,Coffee
2882,Bread
2882,Butter
2882,Tea
2882,Jam
2883,Coffee
2883,Bread
2883,Butter
2884,Coffee
2884,Butter
2885,Coffee
2885,Butter
2886,Bread
2886,Tea
2886,Jam
2887,Bread
2888,Coffee
2889,Coffee
2890,Coffee
2890,Bread
2890,Butter
2890,Jam
2891,Bread
2891,Butter
2892,Coffee
2892,Bread
2892,Butter
2893,Coffee
2893,Butter
2893,Tea
2894,Tea
2894,Jam
2895,Tea
2895,Jam
2896,Coffee
2896,Butter
2897,Bread
2897,Tea
2897,Jam
2898,Coffee
2898,Butter
2899,Coffee
2899,Bread
2899,Butter
2900,Coffee
2900,Butter
2900,Jam
2901,Bread
2901,Tea
2901,Jam
2902,Bread
2902,Tea
2903,Bread
2903,Tea
2903,Jam
2904,Bread
2904,Tea
2904,Jam
2905,Coffee
2905,Bread
2905,Butter
2906,Bread
2906,Tea
2906,Jam
2907,Coffee
2907,Butter
2908,Butter
2909,Coffee
2909,Bread
2909,Butter
2910,Coffee
2910,Bread
2910,Butter
2911,Tea
2911,Jam
2912,Bread
2912,Tea
2912,Jam
2913,Coffee
2913,Butter
2913,Tea
2914,Bread
2914,Tea
2914,Jam
2915,Coffee
2915,Butter
2915,Jam
2916,Coffee
2916,Butter
2917,Bread
2917,Tea
2917,Jam
2918,Coffee
2918,Bread
2919,Coffee
2919,Bread
2919,Butter
2920,Bread
2921,Bread
2921,Tea
2922,Bread
2922,Tea
2922,Jam
2923,Coffee
2923,Bread
2924,Coffee
2924,Bread
2924,Butter
2925,Coffee
2925,Butter
2926,Bread
2926,Tea
2926,Jam
2927,Bread
2927,Butter
2927,Tea
2927,Jam
2928,Tea
2928,Jam
2929,Tea
2929,Jam
2930,Coffee
2930,Butter
2930,Tea
2930,Jam
2931,Tea
2931,Jam
2932,Bread
2932,Butter
2933,Tea
2933,Jam
2934,Bread
2934,Tea
2934,Jam
2935,Butter
2935,Tea
2936,Coffee
2936,Butter
2937,Coffee
2937,Butter
2938,Coffee
2938,Bread
2938,Butter
2938,Jam
2939,Butter
2939,Jam
2940,Coffee
2940,Bread
2940,Butter
2941,Bread
2941,Tea
2941,Jam
2942,Tea
2942,Jam
2943,Bread
2943,Butter
2943,Jam
2944,Coffee
2944,Butter
2945,Coffee
2945,Butter
2946,Coffee
2946,Butter
2947,Bread
2947,Tea
2947,Jam
2948,Bread
2948,Tea
2948,Jam
2949,Coffee
2949,Butter
2950,Tea
2950,Jam
2951,Bread
2951,Butter
2952,Coffee
2952,Bread
2952,Butter
2953,Tea
2953,Jam
2954,Butter
2954,Tea
2954,Jam
2955,Tea
2955,Jam
2956,Coffee
2956,Bread
2956,Butter
2957,Tea
2957,Jam
2958,Bread
2958,Tea
2958,Jam
2959,Coffee
2959,Bread
2959,Butter
2960,Bread
2960,Tea
2961,Tea
2962,Coffee
2962,Bread
2962,Butter
2963,Butter
2963,Tea
2963,Jam
2964,Bread
2964,Butter
2965,Coffee
2965,Butter
2966,Coffee
2966,Butter
2967,Coffee
2967,Bread
2967,Butter
2968,Coffee
2968,Butter
2969,Coffee
2969,Bread
2969,Butter
2970,Coffee
2970,Butter
2970,Tea
2970,Jam
2971,Tea
2972,Bread
2972,Butter
2973,Tea
2973,Jam
2974,Bread
2974,Tea
2974,Jam
2975,Coffee
2975,Bread
2975,Butter
2976,Coffee
2976,Bread
2976,Butter
2977,Coffee
2977,Bread
2977,Butter
2978,Bread
2978,Tea
2978,Jam
2979,Coffee
2979,Butter
2980,Coffee
2980,Bread
2980,Butter
2981,Bread
2981,Tea
2981,Jam
2982,Bread
2982,Butter
2982,Tea
2982,Jam
2983,Jam
2984,Coffee
2984,Butter
2985,Coffee
2985,Bread
2986,Coffee
2986,Butter
2987,Coffee
2987,Bread
2987,Butter
2988,Coffee
2988,Bread
2988,Butter
2989,Bread
2989,Jam
2990,Coffee
2990,Bread
2990,Butter
2990,Jam
2991,Tea
2991,Jam
2992,Coffee
2992,Bread
2992,Butter
2993,Tea
2993,Jam
2994,Coffee
2994,Bread
2994,Butter
2995,Bread
2995,Tea
2995,Jam
2996,Coffee
2996,Bread
2996,Butter
2997,Bread
2998,Coffee
2998,Bread
2999,Coffee
2999,Butter
3000,Butter
3001,Bread
3001,Tea
3002,Coffee
3002,Bread
3002,Butter
3003,Tea
3003,Jam
3004,Bread
3004,Tea
3004,Jam
3005,Tea
3005,Jam
3006,Bread
3006,Tea
3006,Jam
3007,Bread
3007,Tea
3007,Jam
3008,Coffee
3008,Butter
3009,Tea
3009,Jam
3010,Coffee
3010,Bread
3011,Coffee
3011,Bread
3011,Butter
3012,Tea
3013,Coffee
3013,Bread
3013,Jam
3014,Bread
3014,Jam
3015,Coffee
3015,Tea
3016,Bread
3016,Tea
3016,Jam
3017,Tea
3018,Bread
3018,Tea
3019,Coffee
3019,Bread
3019,Butter
3020,Bread
3020,Tea
3020,Jam
3021,Coffee
3021,Bread
3021,Butter
3022,Coffee
3022,Butter
3023,Tea
3024,Coffee
3024,Butter
3025,Bread
3026,Jam
3027,Butter
3027,Tea
3027,Jam
3028,Bread
3028,Tea
3028,Jam
3029,Coffee
3029,Butter
3030,Coffee
3030,Butter
3031,Bread
3031,Butter
3032,Bread
3032,Jam
3033,Tea
3033,Jam
3034,Butter
3035,Bread
3035,Jam
3036,Tea
3037,Tea
3037,Jam
3038,Jam
3039,Coffee
3039,Bread
3039,Butter
3040,Coffee
3040,Tea
3040,Jam
3041,Coffee
3041,Butter
3042,Coffee
3042,Bread
3042,Butter
3043,Butter
3044,Coffee
3044,Bread
3045,Bread
3045,Tea
3045,Jam
3046,Coffee
3046,Butter
3047,Coffee
3047,Bread
3047,Butter
3048,Tea
3048,Jam
3049,Coffee
3049,Bread
3049,Butter
3050,Tea
3050,Jam
3051,Coffee
3051,Butter
3051,Jam
3052,Coffee
3052,Butter
3053,Jam
3054,Tea
3055,Bread
3055,Tea
3055,Jam
3056,Tea
3056,Jam
3057,Bread
3057,Butter
3058,Coffee
3058,Bread
3058,Butter
3059,Coffee
3059,Bread
3059,Butter
3060,Coffee
3060,Bread
3060,Butter
3061,Coffee
3061,Bread
3061,Butter
3062,Coffee
3062,Butter
3062,Tea
3062,Jam
3063,Coffee
3063,Jam
3064,Coffee
3064,Bread
3064,Butter
3065,Bread
3065,Tea
3065,Jam
3066,Coffee
3066,Bread
3066,Butter
3067,Coffee
3067,Bread
3067,Butter
3068,Tea
3068,Jam
3069,Coffee
3069,Bread
3069,Butter
3070,Tea
3070,Jam
3071,Tea
3071,Jam
3072,Coffee
3072,Butter
3073,Coffee
3073,Bread
3073,Butter
3074,Bread
3074,Butter
3075,Coffee
3075,Bread
3075,Butter
3076,Coffee
3076,Bread
3076,Butter
3077,Bread
3077,Butter
3077,Jam
3078,Bread
3078,Tea
3078,Jam
3079,Bread
3079,Tea
3079,Jam
3080,Bread
3080,Tea
3081,Coffee
3081,Butter
3082,Coffee
3082,Bread
3082,Butter
3083,Coffee
3083,Bread
3084,Coffee
3084,Butter
3085,Coffee
3085,Butter
3086,Coffee
3086,Bread
3086,Butter
3087,Coffee
3087,Bread
3087,Butter
3088,Bread
3088,Tea
3088,Jam
3089,Bread
3089,Butter
3089,Jam
3090,Bread
3091,Bread
3091,Butter
3091,Tea
3092,Tea
3092,Jam
3093,Coffee
3093,Bread
3094,Tea
3094,Jam
3095,Coffee
3095,Bread
3095,Butter
3096,Coffee
3096,Butter
3096,Jam
3097,Coffee
3097,Bread
3097,Butter
3098,Coffee
3098,Jam
3099,Tea
3100,Coffee
3100,Butter
3101,Coffee
3101,Butter
3101,Jam
3102,Coffee
3102,Butter
3103,Tea
3103,Jam
3104,Coffee
3104,Butter
3105,Tea
3105,Jam
3106,Bread
3106,Tea
3106,Jam
3107,Coffee
3107,Butter
3107,Tea
3108,Coffee
3108,Bread
3108,Butter
3109,Bread
3109,Jam
3110,Tea
3111,Tea
3111,Jam
3112,Tea
3112,Jam
3113,Coffee
3113,Tea
3113,Jam
3114,Coffee
3114,Tea
3115,Coffee
3115,Bread
3115,Butter
3116,Tea
3116,Jam
3117,Coffee
3117,Bread
3117,Butter
3118,Coffee
3118,Butter
3119,Coffee
3119,Bread
3119,Butter
3119,Jam
3120,Tea
3120,Jam
3121,Bread
3121,Tea
3121,Jam
3122,Tea
3122,Jam
3123,Bread
3123,Butter
3123,Jam
3124,Coffee
3124,Bread
3124,Butter
3125,Coffee
3125,Bread
3125,Butter
3126,Coffee
3126,Bread
3126,Jam
3127,Tea
3127,Jam
3128,Coffee
3128,Bread
3128,Butter
3128,Tea
3129,Bread
3129,Tea
3129,Jam
3130,Coffee
3130,Bread
3130,Butter
3131,Coffee
3131,Butter
3132,Tea
3132,Jam
3133,Tea
3134,Coffee
3134,Butter
3135,Butter
3136,Tea
3136,Jam
3137,Coffee
3137,Bread
3137,Butter
3138,Coffee
3138,Butter
3139,Tea
3140,Coffee
3140,Bread
3140,Jam
3141,Coffee
3141,Butter
3142,Coffee
3142,Bread
3142,Butter
3143,Coffee
3143,Bread
3143,Jam
3144,Tea
3145,Tea
3145,Jam
3146,Tea
3147,Bread
3147,Tea
3147,Jam
3148,Butter
3148,Tea
3149,Coffee
3149,Butter
3150,Coffee
3150,Bread
3150,Butter
3151,Coffee
3151,Butter
3152,Bread
3152,Tea
3152,Jam
3153,Bread
3153,Tea
3154,Bread
3154,Tea
3154,Jam
3155,Bread
3155,Tea
3155,Jam
3156,Bread
3156,Tea
3156,Jam
3157,Coffee
3157,Tea
3158,Bread
3158,Tea
3158,Jam
3159,Bread
3159,Butter
3159,Tea
3160,Coffee
3160,Butter
3161,Tea
3162,Tea
3162,Jam
3163,Bread
3164,Tea
3164,Jam
3165,Coffee
3165,Bread
3165,Butter
3166,Bread
3166,Tea
3166,Jam
3167,Butter
3167,Tea
3168,Tea
3169,Coffee
3169,Butter
3170,Bread
3170,Tea
3170,Jam
3171,Coffee
3171,Butter
3172,Coffee
3172,Bread
3172,Butter
3173,Coffee
3173,Bread
3173,Butter
3174,Bread
3174,Tea
3174,Jam
3175,Bread
3175,Tea
3175,Jam
3176,Coffee
3176,Bread
3176,Butter
3177,Butter
3178,Coffee
3178,Butter
3179,Coffee
3179,Butter
3180,Coffee
3180,Bread
3181,Coffee
3181,Bread
3181,Butter
3182,Jam
3183,Bread
3183,Butter
3183,Tea
3183,Jam
3184,Coffee
3184,Butter
3185,Tea
3185,Jam
3186,Coffee
3186,Butter
3187,Coffee
3187,Bread
3187,Butter
3187,Jam
3188,Bread
3188,Butter
3188,Jam
3189,Tea
3190,Tea
3191,Coffee
3192,Coffee
3192,Bread
3192,Butter
3193,Coffee
3193,Butter
3194,Coffee
3194,Bread
3194,Butter
3195,Tea
3195,Jam
3196,Tea
3196,Jam
3197,Coffee
3197,Bread
3197,Butter
3198,Coffee
3198,Butter
3198,Tea
3199,Bread
3199,Tea
3199,Jam
3200,Bread
3200,Tea
3200,Jam
3201,Coffee
3201,Bread
3201,Butter
3202,Tea
3202,Jam
3203,Bread
3203,Tea
3203,Jam
3204,Coffee
3204,Bread
3204,Butter
3205,Coffee
3205,Bread
3205,Butter
3206,Coffee
3206,Butter
3207,Coffee
3207,Butter
3208,Tea
3208,Jam
3209,Coffee
3209,Bread
3209,Tea
3209,Jam
3210,Coffee
3210,Bread
3210,Butter
3211,Coffee
3211,Butter
3212,Bread
3212,Tea
3213,Bread
3213,Tea
3213,Jam
3214,Coffee
3214,Butter
3215,Coffee
3215,Bread
3215,Butter
3216,Tea
3216,Jam
3217,Bread
3217,Tea
3217,Jam
3218,Tea
3218,Jam
3219,Coffee
3219,Butter
3220,Tea
3220,Jam
3221,Bread
3222,Bread
3222,Tea
3222,Jam
3223,Coffee
3223,Bread
3224,Coffee
3224,Bread
3224,Butter
3224,Tea
3225,Coffee
3225,Bread
3225,Butter
3226,Jam
3227,Bread
3227,Tea
3227,Jam
3228,Tea
3228,Jam
3229,Bread
3229,Tea
3229,Jam
3230,Coffee
3230,Bread
3230,Butter
3231,Tea
3232,Butter
3232,Tea
3232,Jam
3233,Bread
3233,Butter
3233,Tea
3233,Jam
3234,Bread
3234,Tea
3234,Jam
3235,Coffee
3235,Butter
3236,Coffee
3236,Bread
3236,Butter
3237,Coffee
3237,Bread
3237,Butter
3238,Butter
3238,Tea
3238,Jam
3239,Bread
3239,Tea
3239,Jam
3240,Coffee
3240,Bread
3240,Butter
3241,Coffee
3241,Bread
3241,Butter
3241,Jam
3242,Coffee
3242,Bread
3243,Tea
3244,Tea
3244,Jam
3245,Coffee
3245,Butter
3245,Jam
3246,Coffee
3246,Butter
3247,Bread
3247,Tea
3248,Coffee
3248,Bread
3249,Coffee
3249,Bread
3249,Butter
3250,Bread
3250,Tea
3250,Jam
3251,Bread
3251,Tea
3251,Jam
3252,Tea
3253,Coffee
3253,Tea
3254,Bread
3254,Tea
3254,Jam
3255,Butter
3256,Bread
3256,Jam
3257,Tea
3257,Jam
3258,Coffee
3258,Bread
3258,Butter
3259,Coffee
3260,Tea
3261,Bread
3261,Tea
3261,Jam
3262,Bread
3263,Coffee
3263,Bread
3263,Butter
3264,Bread
3264,Tea
3264,Jam
3265,Bread
3266,Coffee
3266,Bread
3266,Butter
3267,Bread
3267,Tea
3268,Coffee
3269,Bread
3269,Tea
3269,Jam
3270,Coffee
3270,Bread
3270,Butter
3270,Tea
3271,Bread
3271,Tea
3272,Bread
3273,Coffee
3273,Bread
3273,Butter
3274,Bread
3274,Tea
3274,Jam
3275,Bread
3275,Tea
3275,Jam
3276,Tea
3276,Jam
3277,Coffee
3277,Bread
3277,Butter
3277,Jam
3278,Coffee
3278,Bread
3278,Butter
3279,Coffee
3280,Butter
3281,Coffee
3281,Bread
3281,Butter
3282,Coffee
3282,Bread
3282,Butter
3283,Bread
3283,Butter
3284,Tea
3285,Bread
3286,Coffee
3286,Bread
3286,Butter
3287,Coffee
3287,Butter
3288,Tea
3288,Jam
3289,Bread
3289,Tea
3290,Tea
3291,Coffee
3291,Bread
3291,Butter
3292,Coffee
3292,Butter
3292,Jam
3293,Coffee
3293,Bread
3294,Bread
3294,Tea
3295,Bread
3295,Jam
3296,Coffee
3296,Bread
3296,Jam
3297,Tea
3297,Jam
3298,Coffee
3298,Bread
3298,Butter
3299,Bread
3299,Tea
3300,Tea
3300,Jam
3301,Coffee
3301,Bread
3301,Butter
3302,Coffee
3302,Butter
3303,Coffee
3303,Butter
3304,Butter
3305,Coffee
3305,Bread
3305,Butter
3306,Coffee
3306,Butter
3307,Tea
3307,Jam
3308,Coffee
3308,Bread
3308,Butter
3309,Bread
3309,Tea
3309,Jam
3310,Coffee
3310,Bread
3310,Butter
3311,Tea
3312,Coffee
3312,Bread
3312,Butter
3312,Jam
3313,Coffee
3313,Bread
3313,Butter
3313,Tea
3314,Coffee
3314,Bread
3314,Butter
3315,Coffee
3315,Bread
3315,Butter
3316,Bread
3316,Jam
3317,Coffee
3317,Butter
3317,Jam
3318,Tea
3318,Jam
3319,Coffee
3319,Bread
3319,Butter
3320,Tea
3320,Jam
3321,Tea
3321,Jam
3322,Coffee
3322,Butter
3323,Tea
3323,Jam
3324,Butter
3324,Tea
3325,Tea
3325,Jam
3326,Coffee
3326,Butter
3327,Coffee
3328,Coffee
3329,Bread
3329,Jam
3330,Coffee
3330,Bread
3330,Butter
3331,Coffee
3331,Bread
3331,Butter
3332,Tea
3332,Jam
3333,Bread
3333,Tea
3333,Jam
3334,Coffee
3334,Jam
3335,Coffee
3335,Bread
3335,Tea
3336,Coffee
3336,Bread
3337,Coffee
3337,Butter
3338,Jam
3339,Coffee
3340,Coffee
3340,Butter
3341,Coffee
3341,Butter
3342,Coffee
3342,Bread
3342,Butter
3343,Bread
3343,Jam
3344,Jam
3345,Coffee
3345,Butter
3346,Coffee
3346,Butter
3347,Tea
3347,Jam
3348,Tea
3348,Jam
3349,Tea
3349,Jam
3350,Tea
3350,Jam
3351,Coffee
3351,Bread
3351,Butter
3352,Tea
3353,Coffee
3353,Butter
3354,Bread
3354,Tea
3354,Jam
3355,Bread
3355,Tea
3355,Jam
3356,Coffee
3356,Butter
3357,Coffee
3357,Bread
3357,Tea
3358,Coffee
3358,Butter
3359,Tea
3359,Jam
3360,Bread
3360,Tea
3360,Jam
3361,Bread
3361,Butter
3362,Coffee
3362,Bread
3362,Butter
3363,Jam
3364,Coffee
3364,Butter
3364,Jam
3365,Coffee
3365,Butter
3366,Bread
3367,Butter
3367,Jam
3368,Coffee
3368,Butter
3369,Coffee
3369,Butter
3370,Bread
3370,Tea
3370,Jam
3371,Coffee
3371,Butter
3372,Coffee
3372,Bread
3372,Butter
3372,Jam
3373,Bread
3373,Tea
3373,Jam
3374,Coffee
3374,Bread
3374,Butter
3375,Bread
3375,Tea
3376,Coffee
3376,Bread
3376,Butter
3377,Coffee
3377,Bread
3377,Butter
3378,Tea
3378,Jam
3379,Coffee
3379,Bread
3379,Butter
3380,Coffee
3380,Bread
3380,Butter
3381,Coffee
3381,Butter
3382,Coffee
3382,Bread
3382,Butter
3383,Coffee
3383,Butter
3384,Tea
3385,Coffee
3385,Bread
3385,Butter
3386,Bread
3386,Tea
3386,Jam
3387,Bread
3387,Tea
3388,Butter
3388,Tea
3389,Bread
3389,Tea
3389,Jam
3390,Bread
3390,Tea
3390,Jam
3391,Bread
3391,Tea
3391,Jam
3392,Coffee
3393,Coffee
3393,Butter
3393,Tea
3394,Bread
3394,Tea
3394,Jam
3395,Coffee
3395,Butter
3396,Coffee
3396,Bread
3396,Butter
3397,Coffee
3398,Bread
3398,Jam
3399,Coffee
3399,Bread
3399,Butter
3400,Butter
3400,Tea
3401,Tea
3401,Jam
3402,Bread
3402,Tea
3402,Jam
3403,Coffee
3403,Bread
3403,Butter
3404,Coffee
3404,Butter
3405,Bread
3405,Tea
3405,Jam
3406,Coffee
3406,Bread
3406,Butter
3407,Coffee
3407,Bread
3407,Butter
3408,Coffee
3408,Bread
3408,Butter
3409,Bread
3409,Tea
3409,Jam
3410,Coffee
3410,Bread
3410,Jam
3411,Coffee
3411,Bread
3411,Butter
3412,Bread
3412,Tea
3413,Coffee
3413,Bread
3413,Butter
3414,Tea
3414,Jam
3415,Bread
3415,Tea
3416,Coffee
3416,Butter
3417,Jam
3418,Coffee
3418,Butter
3419,Bread
3419,Butter
3420,Coffee
3420,Bread
3420,Butter
3421,Tea
3422,Coffee
3422,Butter
3423,Tea
3423,Jam
3424,Tea
3425,Coffee
3425,Butter
3426,Bread
3426,Tea
3426,Jam
3427,Butter
3428,Coffee
3428,Bread
3429,Bread
3429,Butter
3429,Jam
3430,Butter
3431,Coffee
3431,Bread
3431,Butter
3431,Jam
3432,Coffee
3432,Bread
3433,Coffee
3433,Butter
3434,Coffee
3434,Bread
3434,Jam
3435,Coffee
3435,Bread
3435,Butter
3436,Coffee
3436,Bread
3436,Tea
3436,Jam
3437,Coffee
3437,Butter
3438,Coffee
3438,Bread
3438,Butter
3439,Coffee
3439,Butter
3440,Tea
3440,Jam
3441,Bread
3441,Tea
3441,Jam
3442,Coffee
3442,Bread
3442,Butter
3443,Coffee
3443,Bread
3443,Butter
3444,Coffee
3444,Bread
3444,Butter
3445,Bread
3445,Jam
3446,Tea
3447,Bread
3447,Tea
3448,Bread
3448,Tea
3448,Jam
3449,Tea
3449,Jam
3450,Butter
3450,Tea
3451,Bread
3451,Tea
3452,Coffee
3452,Bread
3452,Butter
3453,Jam
3454,Butter
3454,Tea
3455,Jam
3456,Coffee
3456,Bread
3456,Butter
3457,Tea
3458,Coffee
3458,Butter
3458,Tea
3458,Jam
3459,Butter
3460,Bread
3460,Jam
3461,Tea
3462,Bread
3462,Jam
3463,Tea
3463,Jam
3464,Tea
3464,Jam
3465,Coffee
3465,Bread
3465,Tea
3465,Jam
3466,Bread
3466,Jam
3467,Tea
3467,Jam
3468,Tea
3469,Coffee
3469,Bread
3470,Tea
3470,Jam
3471,Tea
3471,Jam
3472,Coffee
3472,Bread
3473,Coffee
3473,Bread
3473,Tea
3473,Jam
3474,Coffee
3474,Butter
3475,Bread
3475,Jam
3476,Tea
3476,Jam
3477,Tea
3478,Bread
3479,Coffee
3480,Tea
3481,Tea
3481,Jam
3482,Bread
3482,Tea
3482,Jam
3483,Coffee
3483,Bread
3483,Butter
3484,Butter
3484,Tea
3485,Coffee
3485,Butter
3486,Coffee
3486,Butter
3487,Coffee
3487,Bread
3487,Butter
3488,Coffee
3488,Bread
3488,Butter
3488,Jam
3489,Bread
3489,Butter
3490,Tea
3490,Jam
3491,Butter
3491,Tea
3491,Jam
3492,Bread
3492,Tea
3492,Jam
3493,Coffee
3493,Bread
3493,Butter
3494,Coffee
3494,Tea
3494,Jam
3495,Coffee
3495,Butter
3496,Coffee
3496,Bread
3496,Butter
